comment,label
چنروزه دارم استفاده می‌کنم و خیلی خوب جواب داده، خیلی راضیم.. ممنون از دیجی کالا,2
برای یه فضای کوچک خیلی خوبه,2
۱۲ مرداد خریدمش و پنکه خوب و سبکیه برای اتاق مناسبه تا ۴ ساعت روی دور ۲ روشن بود و مشکلی نداشت داغ هم نکرد فعلا ازش راضیم و مشکلی ندیدم ممنون از فروشنده و دیجی کالا ,2
خیلی به نسبت قیمت و سایزش کارایی داره، ولی کاش یه دسته برای جابه‌جایی و یه سیم‌پیچ داشت که سیمش جمع بشه,2
من برای محل کارم گرفتم واقعا خوبه و هوا رو عوض کرده و حالم به کل خوب شد و کارم رو راه انداخت,2
برای منکه تایم زیاد پشت سیستم هستم خوب هست توی این هوای گرم دیگ عرق نمی‌کنید,2
برای یه پنکه سایز متوسط یکم کوچیکتر که سرعت خیلی خفنی هم نداره میتونست خیلی بهتر باشه مثل لرزش و صدای کمتر یا حداقل سرعت بیشتر,2
سبک و کاربردی برای اتاق گرفتم روی میز می‌ذارم و خیلی راضیم صداشو زیاد نیست,2
پنکه جمع و جوری هست مستقیم باد میزنه میتونید جایش را تغییر دهید که فقط هوا را عوض کند من رو درجه ۳ که پایین هست می‌گذارم چون عمر پنکه زیاد می‌شود.,2
راضیم ازش باد دهی خوبی داره,2
دستگاه با سرعت زیاد شروع به کار میکنه، کلید دستگاه را باز کردم و حای سیم ۱ را با ۳ تعویض کردم و از دور کم روشن میشه. برای جابجا کردن سیم از با یک پیچ‌گوشتی ظریف، کنار سیم را فشار دادم تا سیم آزاد بشه.,1
در کل، فعلا که در یک ماه اخیر که خریدم، به عنوان خنک‌کننده روی میز مطب، بسیار به بنده کمک کرده.,2
خیلی باد ضعیفی داره.. نسبت به چثه‌ای داره صداش نسبتا زیاده.. مثل یه فن هواکش خیلی معمولیه,1
خرید این فن را به دیگران توصیه می‌کنم,2
من برای توی آشپزخونه خریدم و راضی هستم. فقط‌ای کاش حالت چرخشی داشت. توصیه می‌کنم.,2
از همه لحاظ عالی. اصلا توقع همچین قدرت بادی رو ازین پنکه فسقلی نداشتم. فقط شماره‌های تنظیم سرعتش برعکسه شماره سه کمترین شماره یک بیشترین. یه سیم نسبتا بلندم داره که خیلی جوابه. نحوه قرار گیریشم روی میز عالیه و سر نمیخوره. با توجه به قدرت بادش من رو صندلی با فاصله می‌زارم! بسته بندی دیجیکالا هم بد نبود. مرسی از تیم دیجیکالا,2
قیمت مناسب و ظاهر قابل‌قبول و دور کند کم صدا. اما کلید سه حالته برعکس و دور تند و متوسط با صدا راستشو بخواین با صدایی که داره من می‌ترسم رو دور تند بذارمش. می‌ترسم نکشه و خراب شه. البته صداشم زیاده. اما پرتاب بادش خوبه. برای اتاق‌خواب کوچک با فرش دوازده متری مناسبه,1
برای روی میز در محل کارم خریداری کردم بسیار مناسب است,2
عالی نیست معمولی هستش,1
باور کردنی نیستش که فقط بعد از ۴ روز فن دمنده از کار افتاد ودیگر روشن نشدش وآنگاه اصرار به خرید کالای داخلی می‌نمایند,0
واقعا توصیه می‌شود,2
واقعا عالیه آنقدر که وجودش برای هر خانه ضروریه. آنقدر صداش کم هست که گاهی آدم فراموش میکنه موقع خروج از محل خاموشش کنه.,2
چهار ساله این پنکه رو دارم و بسیار راضیم، روی دور کم اونقدر بیصداست که گاهی یادم میره خاموش کنم … نسبت به ابعادش، تا سه متر بسیار عالیه و دور تند تا ۱۵ متر مساحت رو جواب میده، کلید روشن، از دور تند به کند شروع میشه تا موقع استارت بار کافی به مدار برسه و موتور خراب نشه. شب موقع خواب از فاصله ۳ متری و دور کند، نسیم خوبی داره و اصلا اذیت نمیکنه,0
عالیه واقعا من توی تخفیف خریدم چهارصد و خورده‌ای به نصبت قیمتش عالیه,2
من موقع کار رو میز ازش استفاده کردم، موقع خواب بالای تختم تا صبح روشن بوده … از خریدش راضی‌ام، برای اتاق خیلی مناسبه,2
رومیزی هست و باید به آدم نزدیک باشه از این نظر خوبه و پیشنهاد می‌کنم ولی اگه میخوای بزاری دور و فاصله زیاد باشه به نظرم به کار نمیاد و باد پنکه رو احساس نمی‌کنی,2
باسلام نسبت به قیمتش عالیه و تک نفره هست برا موقع خواب یا کار کردن تو آشپزخونه و اتاق خلاصه توصیه می‌کنم بخرید میزان بادش هم خیلی خوبه برا مسافرت هم خوبه,2
در کل خوبه راضیم پیشنهاد می‌کنم بخرید,2
بد نیست ولی خیلی کوچیکه و برای محیط‌های خیلی کوچیک جوابگو هستش و با این قیمت ارزش خرید زیادی نداره. من که پشیمونم کاش یه پنکه دست دوم می‌خریدم بجاش,2
برای من جالبه حدود یک هفته هست استفاده می‌کنم، از شب تا صبح روشن می‌ذارم با پنجره باز، به تولید کننده ایرانیش تبریک میگم طراحی خوبی هم داره زیباس فقط شما که قیمت رو بالا نگرفتید لطفا گرونش نکنید با همین قیمت همه تهیه بکنن هر تعداد لازم دارن,2
خوبه تنظیم سه حالته داره کیفیت عالی,2
در کل بدک نیست ولی درجه هاش برای من برعکس بود رو دور کند هم خیلی صدا میده و لرزش داره,1
بسیار کاربردی طبق نیاز,2
با درود. این همه از این محصول تعریف و تمجید شنیدیم بعد از دو ماه کار کرد اونم فقط دور کند، سوخت و دودش دراومد. امیدوارم گارانتی قبول کنه، دوباره بعد از رفتن به گارنتی نظرم رو آپدیت می‌کنم …,0
هم خنکه هم سایز ۲۰ عالی هم‌صدا نداره بعد‌ای ولومش که میگید بر عکس به هیج وجه برای این معایب حساب نمیشه مهندسیش اینطوریه ما باید یاد بگیرم بعضی مواقع خلاف حالت نرم وعادی استفاده کنیم این سوئیچ کردن برای ذهن هم خوبه یا به اصطلاح تغییر,2
از ۲ مرداد که خریدمش یه سره روشنه چون جایی هستم که احتیاج به گردش هوا داره، یعنی تعجب می‌کنم که جنس ایرانی برای اولین بار خوب دراومده خیلی راضیم ازش. درسته جای سرعت ۱ و ۳ اشتباه هستش اما چندان فرقی هم نمیکنه. صداش هم خیلی خوبه اونقدری که دوستان گفتن صدای زیادی داره نه اصلا هم اینطور نیست خیلی کم صداست.,2
از قیمتشم رازی بودم,2
خوب بود، نسبت به قیمت ارزش خرید داشت واقعا,2
فقط یک هفته کار کرد,0
کیفیت خوبی داره، اما هنوز جای پیشرفت داره یکم پایه هاش بهتر بشه و صداش کمتر عالی میشه,2
